record_id,risk_score,event_count,total_usage,flagged_status,user_bin_score,days_since_activity,account_type,months_since_update,membership_flag,loyalty_tier,satisfaction_score,reported_fraud_flag,account_balance,num_transactions,high_risk_flag,account_age_years,stability_rank,rule_alert_flag,violation_count,device_consistency_flag,education_level,gender_flag,employment_status,recent_alerts,weeks_since_account_open
245443,2,0,4,0,999,0,3,5,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,2,0,0
245444,47,0,200,3,999,1,3,4,1,1,9,1,0,995,1,5,2,0,0,2,1,2,2,0,0
245445,30,0,40,0,999,3,1,3,1,1,9,0,384,118,2,1,3,0,0,1,2,2,1,0,52
245446,14,0,42,0,999,2,3,6,2,1,9,0,0,995,1,6,2,0,0,2,1,1,1,0,0
245447,17,0,18,0,999,6,3,5,1,1,9,0,36,119,1,6,1,0,0,2,1,2,2,0,6
245448,24,0,40,0,34,8,1,1,1,4,9,0,303,108,2,2,3,0,0,0,3,1,1,0,32
245449,13,0,4,0,999,2,3,7,2,1,9,0,999998,995,0,6,1,0,0,2,1,1,1,0,0
245450,56,0,26,0,999,2,3,2,1,1,9,0,0,995,1,1,1,0,0,2,1,1,2,0,0
245451,43,0,19,0,999,6,1,2,1,1,9,0,999998,90,2,1,2,0,0,2,1,2,1,0,48
245452,23,0,4,0,999,6,3,4,1,1,9,0,0,119,1,1,2,0,0,2,1,2,1,0,0
245453,16,0,4,0,999,5,3,5,1,1,9,0,0,995,1,6,2,0,0,2,1,2,1,0,0
245454,6,0,300,3,999,0,3,7,1,1,9,4,999998,995,0,6,2,0,0,2,1,1,2,0,0
245455,59,0,18,0,999,1,3,5,1,1,9,0,0,995,1,2,2,0,0,1,1,1,1,0,0
245456,65,0,19,0,999,2,3,4,1,1,9,0,0,995,1,5,3,0,0,1,1,2,1,0,0
245457,43,0,48,0,26,1,2,1,1,1,9,0,680,116,2,5,3,0,0,2,1,1,2,0,34
245458,18,0,4,0,3,2,2,11,1,1,9,1,80,118,2,6,2,0,0,2,1,2,1,0,21
245459,40,0,29,0,999,4,3,2,1,1,9,0,999998,995,1,1,3,0,0,2,1,2,1,0,0
245460,3,0,4,0,999,0,3,6,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,2,0,0
245461,18,0,4,0,999,4,3,9,2,1,9,0,0,995,1,6,1,0,0,1,3,2,1,0,0
245462,11,0,4,0,999,1,3,5,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,2,0,0
245463,61,0,4,0,999,2,1,4,1,2,9,0,0,119,2,1,1,0,0,2,1,2,2,0,0
245464,50,0,200,3,999,1,1,7,1,1,9,1,840,75,2,1,2,0,0,1,1,1,2,0,52
245465,9,0,4,0,999,1,3,8,1,1,9,1,999998,995,0,6,2,0,0,1,1,2,1,0,0
245466,7,0,4,0,999,0,3,7,2,1,9,0,999998,995,0,6,2,0,0,1,3,1,1,0,0
245467,5,0,40,0,999,99,3,9,1,1,9,0,999998,995,0,6,3,0,0,1,1,2,1,0,0
245468,18,0,4,0,999,4,1,5,1,1,9,0,0,1,2,6,1,0,0,1,1,1,2,0,0
245469,72,0,26,0,999,2,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
245470,13,0,4,0,999,2,3,4,1,1,9,1,0,995,0,6,1,0,0,1,1,2,1,0,0
245471,4,0,4,0,999,0,3,6,2,1,9,0,999998,995,0,6,9,0,0,1,3,2,1,0,0
245472,34,0,4,0,999,2,3,5,2,1,9,0,0,995,1,1,1,0,0,1,3,2,1,0,0
245473,34,0,4,0,999,6,1,7,1,1,9,0,2100,33,2,1,2,0,0,2,1,1,1,0,52
245474,20,0,35,0,999,7,1,4,1,1,9,0,300,119,2,6,2,0,0,1,1,1,1,0,26
245475,35,0,47,0,999,2,1,4,1,1,9,0,500,17,2,1,3,0,1,2,1,1,2,1,21
245476,44,0,18,0,999,8,1,4,1,1,9,0,1500,90,2,1,3,0,0,2,1,1,1,0,52
245477,14,0,4,0,999,2,3,7,2,1,9,0,999998,995,1,6,2,0,0,1,3,1,1,0,0
245478,2,0,4,0,999,0,3,3,2,1,9,0,999998,995,0,6,1,0,0,1,1,2,1,0,0
245479,21,0,4,0,999,7,3,6,1,1,9,0,240,995,1,6,1,0,0,1,1,2,1,0,36
245480,11,0,4,0,999,2,3,3,1,1,9,0,999998,995,0,6,2,0,0,1,1,1,2,0,0
245481,5,0,4,0,999,0,3,7,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
245482,54,0,5,0,999,2,3,5,2,1,9,0,0,995,1,4,9,0,0,2,1,2,1,0,0
245483,8,0,4,0,999,1,3,5,1,4,9,0,999998,995,0,6,2,0,0,0,1,1,1,0,0
245484,5,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,1,1,2,2,0,0
245485,30,0,13,0,999,2,1,4,1,1,9,0,1920,11,2,1,9,0,0,2,1,1,1,0,40
245486,0,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
245487,40,17,40,0,999,0,3,5,1,1,9,0,0,995,1,1,2,0,1,1,1,2,1,0,0
245488,17,0,4,0,999,2,3,6,1,1,9,1,0,995,1,6,2,0,0,1,1,2,2,0,0
245489,35,0,200,3,999,2,1,3,1,1,9,1,546,93,2,1,2,0,0,2,1,1,2,0,52
245490,59,0,5,0,999,4,3,3,1,1,9,0,0,995,1,1,1,0,0,1,1,2,1,0,0
245491,4,0,35,0,999,0,3,7,2,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
245492,16,0,4,0,999,4,3,7,1,1,9,1,999998,995,1,6,1,0,0,1,1,2,1,0,0
245493,50,0,48,0,999,2,1,3,1,1,9,0,150,11,2,1,2,0,0,1,1,1,1,0,20
245494,31,0,4,0,999,0,3,8,2,1,9,0,0,995,1,1,2,0,0,1,3,2,1,0,0
245495,26,0,48,0,999,5,1,4,1,1,9,0,800,11,2,4,2,0,0,2,1,1,1,0,52
245496,38,0,150,2,999,8,3,6,1,1,9,0,999998,119,1,1,2,0,0,2,1,2,1,0,0
245497,48,0,55,0,999,9,3,2,1,1,9,0,0,995,1,6,2,0,0,2,1,2,2,0,0
245498,10,0,19,0,999,1,3,7,1,1,9,0,999998,995,0,6,2,0,0,2,1,1,2,0,0
245499,21,0,4,0,999,99,1,3,1,1,9,1,135,124,2,1,1,0,0,2,1,2,1,0,36
245500,21,0,17,0,999,8,3,3,1,1,9,0,0,995,1,6,1,0,0,2,1,2,2,0,0
245501,13,0,4,0,999,2,3,6,1,1,9,0,999998,995,0,6,2,0,0,2,5,2,1,0,0
245502,12,0,4,0,999,1,3,8,2,1,9,1,999998,995,0,6,2,0,0,2,1,1,1,0,0
245503,53,0,48,0,999,6,1,7,1,1,9,0,780,116,2,1,2,0,0,2,1,1,2,0,0
245504,40,0,8,0,999,2,3,3,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
245505,24,0,39,0,999,6,1,2,1,1,9,0,2400,75,2,1,2,0,0,1,1,1,1,0,48
245506,34,0,19,0,8,9,2,1,1,4,9,0,1994,11,2,2,2,0,0,0,1,1,2,0,40
245507,18,0,4,0,999,4,3,4,1,1,9,0,380,995,1,1,3,0,0,2,1,2,1,0,16
245508,40,0,8,0,999,6,3,3,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
245509,0,0,19,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,2,0,0
245510,44,0,4,0,999,2,3,5,1,1,9,0,0,995,1,2,2,0,0,2,1,2,2,0,0
245511,19,0,4,0,999,2,1,8,2,1,9,0,360,1,2,6,1,0,0,1,1,1,1,0,52
245512,30,0,4,0,999,0,1,5,2,1,9,0,0,29,2,1,1,0,0,1,3,2,1,0,40
245513,32,0,4,0,999,1,1,7,1,1,9,1,66,35,2,1,1,0,0,1,3,2,1,0,10
245514,28,0,4,0,999,2,1,2,1,1,9,1,720,118,2,1,2,0,0,1,1,1,2,0,52
245515,70,0,200,2,999,0,3,5,1,1,9,1,0,995,1,5,1,0,0,1,1,2,2,0,0
245516,54,0,4,0,1,2,2,3,1,1,9,0,740,124,2,1,2,0,0,1,1,2,1,0,52
245517,39,0,54,0,999,2,1,4,1,1,9,0,1200,124,2,1,2,0,0,1,1,1,1,0,36
245518,24,0,48,0,999,6,3,4,1,1,9,0,0,995,1,1,3,0,0,2,1,2,1,0,0
245519,18,0,4,0,999,1,3,7,1,1,9,1,0,995,1,2,2,0,0,2,1,2,2,0,0
245520,32,0,4,0,999,4,1,2,1,1,9,0,750,11,2,1,2,0,0,1,1,1,1,0,25
245521,5,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,2,0,0,2,3,2,1,0,0
245522,0,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,2,0,0
245523,6,0,40,0,999,0,3,8,2,1,9,0,999998,995,0,6,9,0,0,1,1,2,1,0,0
245524,8,0,4,0,999,1,3,9,1,1,9,1,999998,995,0,6,2,0,0,2,1,1,2,0,0
245525,45,0,200,3,999,2,1,4,1,1,9,1,1095,102,2,5,1,0,0,2,1,1,2,0,52
245526,4,0,4,0,999,0,3,5,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,1,0,0
245527,52,0,31,0,999,2,3,2,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
245528,50,0,29,0,999,8,1,6,1,1,9,0,0,5,2,1,3,0,0,2,1,1,1,0,52
245529,38,0,5,0,999,6,1,4,1,1,9,0,1800,103,2,1,1,0,0,1,1,1,1,0,52
245530,38,0,200,4,999,2,1,2,1,1,9,1,300,118,2,1,2,0,0,2,1,2,1,0,52
245531,33,0,40,0,999,2,3,5,2,1,9,0,0,995,1,1,1,0,0,2,1,2,1,0,0
245532,40,0,200,2,999,99,3,1,1,3,3,1,999998,995,1,6,1,0,0,0,1,2,1,0,0
245533,23,0,4,0,999,2,1,3,1,1,9,1,60,2,2,6,1,0,0,1,1,1,1,0,10
245534,23,0,26,0,999,5,1,7,1,1,9,0,998,60,2,1,9,0,0,2,1,1,2,0,16
245535,11,0,35,0,999,2,3,5,1,1,9,0,999998,995,0,6,3,0,0,2,1,2,1,0,0
245536,34,0,4,0,999,6,3,4,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
245537,10,0,4,0,999,1,3,5,2,1,9,0,999998,995,0,6,2,0,0,1,1,1,1,0,0
245538,34,0,4,0,4,0,2,9,1,1,9,1,375,11,2,6,1,0,0,1,1,1,2,0,26
245539,27,0,40,0,999,2,1,1,1,1,9,0,1810,5,2,6,3,0,0,1,1,1,1,0,52
245540,41,0,24,0,999,6,3,1,1,1,2,0,999998,995,1,6,9,0,0,2,1,1,1,0,0
245541,64,0,26,0,999,6,1,1,1,1,9,0,1680,119,2,2,2,0,0,2,1,1,2,0,52
245542,14,0,4,0,999,3,3,8,2,1,9,0,999998,995,1,6,2,0,0,1,1,2,1,0,0
245543,8,0,4,0,999,1,3,4,2,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
245544,60,0,4,0,999,0,1,6,2,1,9,0,0,1,2,1,1,0,1,1,3,1,1,9,52
245545,41,0,42,0,999,2,1,4,1,1,9,0,1200,5,2,1,2,0,0,2,1,1,1,0,52
245546,72,0,200,3,999,0,3,2,1,1,9,1,0,995,1,1,1,0,0,1,1,2,1,0,0
245547,39,0,40,0,999,5,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
245548,45,0,29,0,4,2,2,6,1,1,9,0,900,11,2,1,9,0,1,2,1,1,1,2,30
245549,1,0,4,0,999,0,3,8,1,1,9,1,999998,995,0,6,9,0,0,2,1,1,1,0,0
245550,8,0,4,0,999,1,3,5,1,1,9,0,999998,995,0,6,1,0,0,1,1,2,1,0,0
245551,1,0,4,0,999,99,3,3,1,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
245552,41,0,37,0,999,6,1,4,1,1,9,0,500,93,2,5,2,0,0,2,1,2,2,0,40
245553,52,0,18,0,25,2,2,4,1,1,9,0,720,11,2,1,3,0,0,2,1,1,1,0,25
245554,23,0,40,0,999,1,3,6,1,1,9,0,90,995,1,1,9,0,0,2,1,2,2,0,9
245555,17,0,4,0,999,2,1,2,2,1,9,0,0,1,2,1,2,0,1,1,3,1,1,0,52
245556,5,0,4,0,999,0,3,6,1,1,9,1,999998,995,0,6,2,0,0,1,1,2,1,0,0
245557,40,0,4,0,999,6,1,3,1,1,9,1,0,43,2,1,2,0,0,1,1,1,1,0,52
245558,35,0,4,0,999,0,1,7,2,1,9,0,0,1,2,1,1,0,0,1,3,1,1,0,52
245559,11,0,4,0,999,1,3,4,1,1,9,4,999998,995,0,6,2,0,0,1,1,2,2,0,0
245560,0,0,49,0,999,0,3,11,2,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
245561,4,0,4,0,999,99,3,8,1,1,9,1,999998,995,0,6,1,0,0,2,1,1,1,0,0
245562,31,0,48,0,999,9,1,5,1,1,9,0,1856,58,2,1,3,0,0,1,1,1,1,0,50
245563,39,0,4,0,999,0,3,10,2,1,9,1,0,995,1,1,1,0,0,1,3,2,1,0,0
245564,3,0,4,0,999,0,3,6,2,1,9,0,999998,995,0,6,9,0,0,1,3,2,1,0,0
245565,8,0,6,0,999,1,3,3,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
245566,24,0,4,0,999,2,3,3,1,1,9,0,999998,995,1,1,2,0,0,1,1,2,1,0,0
245567,0,0,4,0,999,0,3,4,2,1,9,0,999998,995,0,6,9,0,0,1,3,1,1,0,0
245568,1,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,1,2,2,2,0,0
245569,18,0,5,0,999,3,3,3,1,1,9,0,0,995,1,1,3,0,0,2,1,2,1,0,0
245570,8,0,4,0,999,1,3,4,1,1,9,0,999998,995,0,6,2,0,0,1,1,1,1,0,0
245571,28,0,6,0,999,8,3,3,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
245572,39,0,6,0,999,6,1,2,2,1,9,0,0,1,2,1,1,0,0,1,1,1,1,0,52
245573,17,0,4,0,999,4,3,5,1,1,9,0,0,995,1,6,2,0,0,1,1,1,2,0,0
245574,67,0,36,0,999,2,3,2,2,1,9,0,0,995,1,1,1,0,0,1,1,2,1,0,0
245575,34,0,4,0,999,1,1,4,1,1,9,1,960,116,2,1,2,0,0,2,1,1,2,0,52
245576,23,0,4,0,999,2,1,3,1,1,9,1,410,1,2,1,1,0,0,1,1,1,1,0,39
245577,7,0,48,0,999,1,3,7,1,1,9,0,999998,995,0,6,3,0,0,2,1,1,1,0,0
245578,13,0,4,0,999,2,3,7,1,1,9,1,0,995,0,6,1,0,0,1,1,1,2,0,0
245579,19,0,30,0,999,6,3,4,1,1,9,0,0,995,1,6,3,0,0,1,1,2,1,0,0
245580,46,0,4,0,999,3,1,3,1,1,9,0,1400,11,2,1,1,0,0,2,1,1,2,0,26
245581,15,0,4,0,999,2,3,3,1,1,9,1,0,995,1,6,2,0,0,2,1,1,1,0,0
245582,23,0,4,0,999,2,3,4,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
245583,9,0,4,0,999,1,3,7,1,1,9,0,0,995,0,6,1,0,0,1,3,1,1,0,0
245584,63,0,49,0,999,1,3,8,2,1,9,0,0,995,1,1,1,0,0,1,1,1,1,0,0
245585,65,0,17,0,999,4,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,1,1,0,0
245586,3,0,200,3,999,0,3,6,1,1,9,1,999998,995,0,6,9,0,0,2,1,2,2,0,0
245587,1,0,5,0,999,0,3,8,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
245588,62,0,48,0,999,8,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
245589,7,0,4,0,999,1,3,5,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
245590,16,0,4,0,999,0,3,4,2,1,9,0,0,995,1,6,2,0,0,1,3,2,1,0,0
245591,43,0,48,0,999,2,1,1,1,1,9,0,300,120,2,2,2,0,0,2,1,2,1,0,52
245592,18,0,4,0,999,5,3,4,1,1,9,0,150,11,1,6,3,0,0,1,1,1,2,0,13
245593,76,0,18,0,999,2,3,2,1,1,9,0,0,995,1,1,1,0,0,1,1,2,2,0,0
245594,40,0,6,0,999,8,1,2,1,1,9,0,960,75,2,1,3,0,0,2,1,1,1,0,52
245595,15,0,4,0,999,2,3,9,2,1,9,0,0,995,1,6,2,0,0,1,3,1,1,0,0
245596,4,0,4,0,999,0,3,7,1,1,9,1,0,995,0,6,9,0,0,1,3,2,1,0,0
245597,0,0,4,0,999,0,3,2,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,2,0,0
245598,36,0,4,0,999,0,1,4,2,1,9,0,0,1,2,1,2,0,0,1,3,1,1,0,52
245599,17,0,4,0,999,2,3,8,1,1,9,1,999998,995,1,6,2,0,0,2,1,1,2,0,0
245600,23,0,51,0,999,4,1,3,1,1,9,0,1200,110,2,1,3,0,0,2,1,1,1,0,52
245601,8,0,4,0,999,1,3,11,1,1,9,1,999998,995,0,6,2,0,0,1,1,2,2,0,0
245602,12,0,4,0,999,2,3,4,1,1,9,0,999998,995,0,6,1,0,0,1,1,1,2,0,0
245603,19,0,51,0,999,6,1,1,1,1,9,0,100,123,2,6,3,0,0,2,2,1,1,0,18
245604,55,0,405,2,999,6,3,3,1,1,9,0,0,995,1,1,1,0,0,1,1,2,1,0,0
245605,31,0,36,0,999,4,1,4,1,1,9,0,1420,11,2,1,2,0,0,1,1,1,2,0,52
245606,1,0,4,0,999,2,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,1,0,0
245607,6,0,36,0,999,1,3,4,1,1,9,0,999998,995,0,6,3,0,1,2,1,1,1,0,0
245608,23,0,48,0,999,4,1,5,1,1,9,0,1000,116,2,1,3,0,0,2,1,1,2,0,52
245609,60,0,4,0,999,2,1,2,1,4,9,0,480,1,2,1,1,0,1,0,1,1,1,9,52
245610,12,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
245611,6,0,40,0,999,1,3,5,2,1,9,0,999998,995,0,6,3,0,1,2,1,1,1,0,0
245612,30,0,5,0,999,2,3,7,1,1,9,0,0,995,1,1,2,0,0,2,1,2,2,0,0
245613,15,0,4,0,999,1,3,1,1,3,2,1,999998,995,1,6,2,0,0,0,1,1,1,0,0
245614,12,0,4,0,999,0,3,5,2,1,9,0,999998,995,0,6,2,0,0,1,3,1,1,0,0
245615,53,0,13,0,999,4,1,2,1,1,9,0,780,102,2,5,2,0,0,2,2,2,2,0,39
245616,22,0,4,0,999,6,3,3,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
245617,29,0,433,3,999,1,3,6,2,1,9,0,0,995,1,2,2,0,0,2,1,2,1,0,0
245618,14,0,4,0,999,1,3,11,2,1,9,1,0,995,1,6,1,0,0,2,1,2,1,0,0
245619,13,0,4,0,999,1,3,6,1,1,9,1,999998,995,0,6,2,0,0,2,1,1,1,0,0
245620,31,0,39,0,999,3,3,3,1,1,9,0,0,995,1,1,3,0,0,1,1,2,1,0,0
245621,58,0,17,0,999,8,3,2,1,1,9,0,0,995,1,1,1,0,0,1,1,2,2,0,0
245622,14,0,29,0,999,2,3,2,1,1,9,0,0,125,1,6,1,0,0,1,1,2,2,0,0
245623,7,0,29,0,999,1,3,5,2,1,9,0,999998,995,0,6,3,0,0,2,1,2,1,0,0
245624,9,0,4,0,999,1,3,7,1,1,9,1,999998,995,0,6,1,0,0,1,1,2,1,0,0
245625,56,0,19,0,999,2,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
245626,4,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,2,0,0
245627,19,0,4,0,999,3,3,9,1,1,9,1,0,995,1,6,9,0,0,2,1,2,2,0,0
245628,0,0,4,0,999,0,3,4,1,1,9,1,999998,995,0,6,9,0,0,2,1,1,2,0,0
245629,11,0,4,0,999,2,3,6,2,1,9,0,999998,995,0,6,1,0,0,1,3,1,1,0,0
245630,10,0,4,0,999,1,3,5,1,1,6,0,999998,995,0,6,2,0,0,1,1,1,1,0,0
245631,62,0,26,0,999,1,3,2,1,1,9,0,0,995,1,5,2,0,4,2,1,1,2,1,0
245632,9,0,4,0,999,99,3,5,1,1,9,0,999998,995,0,6,1,0,0,1,1,2,1,0,0
245633,49,0,200,3,999,0,1,10,1,1,9,1,550,1,2,1,9,0,0,2,1,1,1,0,52
245634,19,0,4,0,999,6,3,10,2,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
245635,36,0,40,0,999,2,3,5,1,1,9,0,999998,995,1,1,2,0,0,1,1,2,1,0,0
245636,4,0,4,0,999,0,3,6,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
245637,36,0,200,1,324,6,1,3,1,1,9,1,1548,11,2,1,1,0,0,1,1,1,2,0,52
245638,36,0,36,0,999,4,3,7,1,1,9,0,0,995,1,5,3,0,0,2,1,2,2,0,0
245639,6,0,41,0,999,1,3,4,2,1,9,0,999998,995,0,6,3,0,0,1,1,2,1,0,0
245640,4,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
245641,21,0,4,0,999,2,3,10,2,1,9,0,0,995,1,1,2,0,0,1,3,2,1,0,0
245642,2,0,4,0,999,0,3,8,2,1,9,1,999998,995,0,6,9,0,0,2,1,1,1,0,0
245643,1,0,21,0,999,99,3,3,1,1,9,0,0,995,0,6,9,0,0,2,1,1,1,0,0
245644,22,0,4,0,999,4,3,6,1,1,9,0,624,12,1,1,2,0,0,2,1,2,2,0,43
245645,6,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,2,0,0,1,1,2,1,0,0
245646,29,0,4,0,999,6,1,2,2,1,9,0,500,119,2,1,2,0,0,1,3,2,1,0,24
245647,12,0,4,0,999,2,3,6,2,1,9,1,999998,995,0,6,2,0,0,2,1,2,1,0,0
245648,50,0,4,0,999,2,3,6,1,1,9,0,0,995,1,5,9,0,0,2,1,2,2,0,0
245649,5,0,4,0,999,0,3,10,1,1,9,0,999998,995,0,6,1,0,0,2,1,1,1,0,0
245650,36,0,47,0,999,2,3,4,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
245651,18,0,36,0,999,5,3,2,1,1,9,0,0,13,1,6,2,0,0,2,1,2,2,0,0
245652,65,0,48,0,999,1,3,3,1,1,9,0,999998,995,1,5,2,0,0,2,1,2,2,0,0
245653,6,0,4,0,999,1,3,7,1,1,9,1,999998,995,0,6,2,0,0,1,1,1,2,0,0
245654,18,0,4,0,999,6,1,3,1,2,9,0,1725,55,2,6,9,0,0,2,1,1,2,0,52
245655,39,0,37,0,999,11,1,1,1,1,9,0,1735,124,2,6,2,0,0,2,1,2,2,0,36
245656,55,0,4,0,26,1,1,3,2,1,9,0,160,998,2,1,2,0,0,1,3,1,1,0,17
245657,58,0,27,0,999,2,3,2,1,1,9,0,0,118,1,1,3,0,0,2,1,2,1,0,0
245658,1,0,4,0,999,0,3,5,1,1,9,1,999998,995,0,6,9,0,0,1,1,2,1,0,0
245659,6,0,48,0,999,1,3,7,2,1,9,0,999998,995,0,6,3,0,0,2,1,2,1,0,0
245660,56,0,25,0,999,6,1,3,2,1,9,0,0,1,2,1,3,0,0,1,1,1,1,0,26
245661,15,0,4,0,999,2,3,4,1,1,9,1,999998,995,1,6,1,0,0,1,1,1,2,0,0
245662,17,0,4,0,999,5,3,8,2,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
245663,54,0,31,0,999,4,3,2,1,1,9,0,0,1,1,1,2,0,0,1,1,1,1,0,0
245664,31,0,20,0,999,99,3,1,1,3,3,0,999998,995,1,2,3,0,0,0,1,2,1,0,0
245665,24,0,4,0,999,6,1,1,1,6,9,0,312,995,2,6,2,0,0,0,1,2,2,0,52
245666,79,0,200,3,40,0,2,1,1,1,9,1,360,1,2,5,2,0,0,2,1,1,1,0,26
245667,41,0,21,0,999,6,3,4,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
245668,22,0,4,0,999,1,1,5,1,1,9,1,100,1,2,1,1,0,0,1,1,1,1,0,20
245669,10,0,4,0,999,1,3,7,1,1,9,1,999998,995,0,6,1,0,0,1,1,2,1,0,0
245670,36,0,6,0,999,6,3,7,2,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
245671,69,0,19,0,999,2,3,1,1,1,9,0,0,995,1,6,2,0,0,1,1,1,1,0,0
245672,6,0,4,0,999,1,3,6,1,1,9,1,999998,995,0,6,2,0,0,1,1,1,1,0,0
245673,18,0,50,0,999,6,3,2,1,1,9,0,0,995,1,6,9,0,0,2,1,1,1,0,0
245674,19,0,35,0,999,7,3,6,1,1,9,0,0,125,1,6,1,0,0,2,1,1,2,0,0
245675,23,0,4,0,999,6,1,7,2,1,9,0,0,1,2,6,1,0,0,1,1,1,1,0,52
245676,5,0,4,0,999,0,3,5,2,1,9,0,999998,995,0,6,1,0,0,2,1,2,1,0,0
245677,41,0,29,0,999,2,3,6,1,1,9,0,0,995,1,1,3,0,0,2,1,2,1,0,0
245678,25,0,27,0,999,6,1,2,1,1,9,0,400,119,2,1,3,0,0,2,1,2,2,0,15
245679,43,0,4,0,999,2,3,5,1,1,9,1,0,995,1,1,1,0,0,2,1,2,2,0,0
245680,65,0,200,3,999,1,3,6,1,1,9,1,0,995,1,1,2,0,0,1,1,1,2,0,0
245681,19,0,4,0,999,6,1,1,1,1,9,0,260,118,2,6,2,0,0,1,1,2,2,0,52
245682,21,0,35,0,999,2,1,5,1,1,9,0,700,11,2,6,1,0,0,1,1,1,1,0,52
245683,29,0,48,0,999,2,1,1,1,6,9,0,510,116,2,6,3,0,0,0,2,1,2,0,40
245684,24,0,4,0,999,6,3,2,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
245685,25,0,29,0,999,10,1,1,1,1,9,0,1200,124,2,6,3,0,0,1,1,2,1,0,52
245686,27,0,4,0,999,1,3,7,1,1,9,0,0,995,1,1,2,0,0,1,3,2,1,0,0
245687,45,0,20,0,999,6,3,7,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
245688,32,0,17,0,999,3,3,4,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
245689,18,0,40,0,999,2,3,7,2,1,9,0,999998,995,1,5,3,0,0,2,1,2,1,0,0
245690,52,0,17,0,999,10,1,3,1,1,9,0,5000,125,2,1,1,0,0,2,1,1,1,0,52
245691,50,0,200,3,999,1,3,4,2,1,9,1,0,995,1,1,2,0,0,2,1,2,1,0,0
245692,2,0,4,0,999,99,3,3,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,2,0,0
245693,20,0,6,0,999,6,1,1,1,1,9,0,360,125,2,6,2,0,0,2,1,2,2,0,0
245694,17,0,4,0,999,2,1,10,1,1,9,1,0,118,2,6,1,0,0,2,1,2,1,0,0
245695,45,0,29,0,999,6,3,4,1,1,9,0,0,995,1,1,2,0,0,2,1,2,2,0,0
245696,9,0,4,0,999,1,3,3,1,1,9,0,999998,995,0,6,2,0,0,1,1,1,2,0,0
245697,40,0,1,0,999,6,1,6,1,1,9,0,2100,87,2,1,1,0,0,1,1,1,1,0,52
245698,7,0,4,0,999,1,3,6,2,1,9,0,999998,995,0,6,2,0,0,1,1,2,1,0,0
245699,36,0,34,0,999,6,3,6,1,1,9,0,0,995,1,1,1,0,0,1,1,2,2,0,0
245700,2,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,2,0,0
